###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Hertha Ayrton
### Launch time: 0:11:41 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
16	0:11:46	1/1/2019 	4866	470.00	8.00	12.62	29.38	102407.01	49817	0	Hertha Ayrton	
17	0:11:47	1/1/2019 	5160	372.00	8.00	11.88	29.38	102406.72	1846	0	Hertha Ayrton	
18	0:11:47	1/1/2019 	5374	177.00	7.00	8.74	29.38	102406.72	1848	0	Hertha Ayrton	
19	0:11:48	1/1/2019 	6315	258.00	7.00	10.40	29.39	102406.69	49819	0	Hertha Ayrton	
20	0:11:48	1/1/2019 	6496	91.00	7.00	6.37	29.39	102406.69	1851	0	Hertha Ayrton	
21	0:11:48	1/1/2019 	6591	760.00	40.00	21.35	29.39	102406.69	51804	0	Hertha Ayrton	
22	0:11:48	1/1/2019 	6949	91.00	7.00	6.37	29.39	102406.84	1849	0	Hertha Ayrton	
23	0:11:49	1/1/2019 	7054	504.00	8.00	12.86	29.39	102406.84	1848	0	Hertha Ayrton	
24	0:11:49	1/1/2019 	7212	724.00	25.00	19.08	29.39	102406.84	1849	0	Hertha Ayrton	
25	0:11:49	1/1/2019 	7709	128.00	7.00	7.38	29.40	102406.89	49820	0	Hertha Ayrton	
26	0:11:49	1/1/2019 	7755	566.00	9.00	13.59	29.40	102406.80	1848	0	Hertha Ayrton	
27	0:11:49	1/1/2019 	7870	62.00	8.00	5.90	29.40	102406.80	3836	0	Hertha Ayrton	
28	0:11:49	1/1/2019 	7921	336.00	7.00	11.46	29.40	102406.80	1847	0	Hertha Ayrton	
29	0:11:50	1/1/2019 	8096	791.00	73.00	25.08	29.40	102406.80	1851	0	Hertha Ayrton	
30	0:11:51	1/1/2019 	9128	72.00	7.00	6.00	29.40	102406.94	49820	0	Hertha Ayrton	
31	0:11:51	1/1/2019 	9873	679.00	15.00	16.42	29.41	102406.89	49822	0	Hertha Ayrton	
32	0:11:52	1/1/2019 	10206	82.00	7.00	6.17	29.41	102406.89	2603	0	Hertha Ayrton	
33	0:11:52	1/1/2019 	10381	827.00	87.00	27.37	29.41	102406.89	3978	0	Hertha Ayrton	
34	0:11:53	1/1/2019 	11193	685.00	16.00	16.74	29.41	102407.05	49819	0	Hertha Ayrton	
35	0:11:53	1/1/2019 	11579	172.00	7.00	8.61	29.42	102407.12	49819	0	Hertha Ayrton	
36	0:11:54	1/1/2019 	12016	133.00	8.00	7.53	29.42	102407.19	1854	0	Hertha Ayrton	
37	0:11:54	1/1/2019 	12138	113.00	7.00	6.95	29.42	102407.19	1848	0	Hertha Ayrton	
38	0:11:54	1/1/2019 	12230	157.00	8.00	8.21	29.42	102407.19	1848	0	Hertha Ayrton	
39	0:11:54	1/1/2019 	12479	956.00	225.00	47.75	29.42	102407.19	3834	1	Hertha Ayrton	
40	0:11:54	1/1/2019 	12573	192.00	7.00	9.10	29.42	102407.44	49820	0	Hertha Ayrton	
41	0:11:55	1/1/2019 	13431	555.00	8.00	13.33	29.42	102407.10	1849	0	Hertha Ayrton	
42	0:11:55	1/1/2019 	13628	390.00	8.00	12.04	29.42	102406.98	49818	0	Hertha Ayrton	
43	0:11:56	1/1/2019 	14120	80.00	7.00	6.13	29.43	102407.22	1847	0	Hertha Ayrton	
44	0:11:56	1/1/2019 	14617	184.00	7.00	8.91	29.43	102407.22	49817	0	Hertha Ayrton	
45	0:11:56	1/1/2019 	14966	685.00	16.00	16.74	29.43	102407.47	3837	0	Hertha Ayrton	
46	0:11:58	1/1/2019 	16821	970.00	476.00	83.97	29.44	102407.31	97787	0	Hertha Ayrton	
47	0:11:59	1/1/2019 	17250	968.00	546.00	93.73	29.44	102407.31	1850	0	Hertha Ayrton	
48	0:11:59	1/1/2019 	17693	226.00	7.00	9.83	29.44	102407.39	49820	0	Hertha Ayrton	
49	0:11:59	1/1/2019 	17810	434.00	8.00	12.37	29.44	102407.05	1850	0	Hertha Ayrton	
50	0:11:59	1/1/2019 	17857	153.00	7.00	8.10	29.44	102407.05	1848	0	Hertha Ayrton	
51	0:11:59	1/1/2019 	17865	84.00	7.00	6.21	29.44	102407.05	3836	0	Hertha Ayrton	
52	0:11:59	1/1/2019 	17993	427.00	8.00	12.32	29.44	102407.05	1848	0	Hertha Ayrton	
53	0:12:00	1/1/2019 	18359	940.00	166.00	41.62	29.44	102407.30	1846	0	Hertha Ayrton	
54	0:12:01	1/1/2019 	19250	717.00	24.00	18.83	29.44	102407.38	49824	0	Hertha Ayrton	
55	0:12:01	1/1/2019 	19622	787.00	68.00	24.40	29.45	102407.62	49827	0	Hertha Ayrton	
56	0:12:02	1/1/2019 	20117	529.00	8.00	13.07	29.45	102407.11	2608	0	Hertha Ayrton	
57	0:12:02	1/1/2019 	20783	335.00	7.00	11.45	29.45	102407.33	51950	0	Hertha Ayrton	
58	0:12:02	1/1/2019 	20815	60.00	8.00	5.89	29.45	102407.33	1849	0	Hertha Ayrton	
59	0:12:04	1/1/2019 	22012	754.00	38.00	21.10	29.45	102407.23	49820	0	Hertha Ayrton	
60	0:12:04	1/1/2019 	22127	778.00	65.00	23.99	29.45	102407.48	1852	0	Hertha Ayrton	
61	0:12:04	1/1/2019 	22777	125.00	7.00	7.29	29.45	102407.30	49820	0	Hertha Ayrton	
62	0:12:04	1/1/2019 	22897	405.00	8.00	12.16	29.45	102407.30	1849	0	Hertha Ayrton	
63	0:12:05	1/1/2019 	23063	69.00	7.00	5.96	29.45	102407.30	3835	0	Hertha Ayrton	
64	0:12:05	1/1/2019 	23754	362.00	8.00	11.78	29.46	102407.62	49823	0	Hertha Ayrton	
65	0:12:05	1/1/2019 	23776	664.00	12.00	15.48	29.46	102407.62	1854	0	Hertha Ayrton	
66	0:12:06	1/1/2019 	24962	878.00	96.00	29.16	29.46	102407.53	49826	0	Hertha Ayrton	
67	0:12:07	1/1/2019 	25116	899.00	114.00	32.70	29.46	102407.53	1851	0	Hertha Ayrton	
68	0:12:07	1/1/2019 	25422	169.00	7.00	8.53	29.46	102407.36	1850	0	Hertha Ayrton	
69	0:12:07	1/1/2019 	25446	154.00	7.00	8.12	29.46	102407.36	3836	0	Hertha Ayrton	
70	0:12:07	1/1/2019 	25836	316.00	8.00	11.27	29.46	102407.58	49821	0	Hertha Ayrton	
71	0:12:07	1/1/2019 	25992	649.00	12.00	15.31	29.46	102407.58	1847	0	Hertha Ayrton	
72	0:12:08	1/1/2019 	26755	352.00	8.00	11.68	29.46	102407.58	49821	0	Hertha Ayrton	
73	0:12:08	1/1/2019 	26881	345.00	8.00	11.61	29.47	102407.82	1849	0	Hertha Ayrton	
74	0:12:09	1/1/2019 	27669	112.00	8.00	6.92	29.47	102407.99	49819	0	Hertha Ayrton	
75	0:12:10	1/1/2019 	28306	460.00	8.00	12.55	29.47	102408.23	3836	0	Hertha Ayrton	
76	0:12:10	1/1/2019 	28819	981.00	581.00	100.66	29.47	102408.23	49818	0	Hertha Ayrton	
77	0:12:10	1/1/2019 	28898	951.00	212.00	46.55	29.47	102408.23	1851	0	Hertha Ayrton	
78	0:12:11	1/1/2019 	29005	771.00	57.00	23.07	29.47	102408.48	1851	0	Hertha Ayrton	
79	0:12:11	1/1/2019 	29239	613.00	9.00	14.18	29.47	102408.48	1850	0	Hertha Ayrton	
80	0:12:11	1/1/2019 	29450	148.00	7.00	7.96	29.48	102408.89	1848	0	Hertha Ayrton	
81	0:12:11	1/1/2019 	29610	337.00	8.00	11.52	29.48	102408.89	51809	0	Hertha Ayrton	
82	0:12:11	1/1/2019 	29934	912.00	125.00	34.86	29.48	102408.89	2601	1	Hertha Ayrton	
83	0:12:11	1/1/2019 	29977	788.00	71.00	24.79	29.48	102408.73	1850	0	Hertha Ayrton	
84	0:12:12	1/1/2019 	30320	583.00	9.00	13.81	29.48	102408.73	1849	0	Hertha Ayrton	
85	0:12:12	1/1/2019 	30352	365.00	8.00	11.81	29.48	102408.73	1850	0	Hertha Ayrton	
86	0:12:12	1/1/2019 	30553	581.00	9.00	13.78	29.48	102408.94	49819	0	Hertha Ayrton	
87	0:12:12	1/1/2019 	30688	146.00	7.00	7.90	29.48	102408.94	1849	0	Hertha Ayrton	
88	0:12:12	1/1/2019 	30844	714.00	23.00	18.61	29.48	102408.94	4031	0	Hertha Ayrton	
89	0:12:13	1/1/2019 	31656	820.00	87.00	27.35	29.48	102409.02	49819	0	Hertha Ayrton	
90	0:12:13	1/1/2019 	31791	302.00	1.00	10.79	29.48	102409.02	1850	0	Hertha Ayrton	
91	0:12:13	1/1/2019 	31823	519.00	8.00	12.98	29.48	102409.02	1837	0	Hertha Ayrton	
92	0:12:14	1/1/2019 	32464	60.00	6.00	5.89	29.48	102408.84	1846	0	Hertha Ayrton	
93	0:12:14	1/1/2019 	32684	283.00	8.00	10.82	29.48	102409.09	49820	0	Hertha Ayrton	
94	0:12:14	1/1/2019 	32809	930.00	140.00	37.63	29.48	102409.09	3834	1	Hertha Ayrton	
95	0:12:14	1/1/2019 	32845	584.00	9.00	13.82	29.48	102409.09	1850	0	Hertha Ayrton	
96	0:12:14	1/1/2019 	32871	220.00	7.00	9.71	29.48	102409.09	1849	0	Hertha Ayrton	
97	0:12:15	1/1/2019 	33748	436.00	8.00	12.39	29.48	102409.16	49821	0	Hertha Ayrton	
98	0:12:16	1/1/2019 	34306	949.00	227.00	47.93	29.48	102409.16	1848	0	Hertha Ayrton	
99	0:12:16	1/1/2019 	34402	75.00	8.00	6.05	29.48	102409.16	1851	0	Hertha Ayrton	
100	0:12:17	1/1/2019 	35166	516.00	8.00	12.96	29.49	102409.41	51805	0	Hertha Ayrton	
101	0:12:17	1/1/2019 	35174	961.00	262.00	51.64	29.49	102409.41	1847	1	Hertha Ayrton	
102	0:12:18	1/1/2019 	36176	385.00	8.00	12.00	29.49	102409.28	49821	0	Hertha Ayrton	
103	0:12:18	1/1/2019 	36747	204.00	8.00	9.39	29.49	102409.11	49818	0	Hertha Ayrton	
104	0:12:19	1/1/2019 	37631	540.00	8.00	13.17	29.49	102408.85	49819	0	Hertha Ayrton	
105	0:12:20	1/1/2019 	38197	149.00	7.00	7.98	29.49	102408.85	1848	0	Hertha Ayrton	
106	0:12:20	1/1/2019 	38445	77.00	7.00	6.08	29.49	102409.09	3836	0	Hertha Ayrton	
107	0:12:22	1/1/2019 	40591	246.00	8.00	10.22	29.50	102409.41	145765	0	Hertha Ayrton	
108	0:12:23	1/1/2019 	41304	339.00	8.00	11.54	29.50	102409.25	2602	0	Hertha Ayrton	
109	0:12:23	1/1/2019 	41427	776.00	60.00	23.41	29.50	102409.25	1849	0	Hertha Ayrton	
110	0:12:23	1/1/2019 	41736	322.00	8.00	11.34	29.50	102409.29	49820	0	Hertha Ayrton	
111	0:12:23	1/1/2019 	41851	575.00	8.00	13.55	29.50	102409.29	1848	0	Hertha Ayrton	
112	0:12:23	1/1/2019 	41940	69.00	7.00	5.96	29.50	102409.29	3975	0	Hertha Ayrton	
113	0:12:24	1/1/2019 	42311	492.00	8.00	12.77	29.50	102408.95	1848	0	Hertha Ayrton	
114	0:12:25	1/1/2019 	43029	85.00	7.00	6.23	29.50	102409.19	49819	0	Hertha Ayrton	
115	0:12:26	1/1/2019 	44347	556.00	8.00	13.34	29.51	102409.10	49820	0	Hertha Ayrton	
116	0:12:26	1/1/2019 	44452	822.00	84.00	26.86	29.51	102409.10	1849	0	Hertha Ayrton	
117	0:12:26	1/1/2019 	44473	436.00	8.00	12.39	29.51	102409.10	1849	0	Hertha Ayrton	
118	0:12:27	1/1/2019 	45679	900.00	116.00	33.09	29.51	102409.01	99777	0	Hertha Ayrton	
119	0:12:27	1/1/2019 	45839	651.00	10.00	14.81	29.51	102408.84	1852	0	Hertha Ayrton	
120	0:12:27	1/1/2019 	45856	954.00	199.00	45.33	29.51	102408.84	1849	0	Hertha Ayrton	
121	0:12:28	1/1/2019 	46102	392.00	8.00	12.06	29.51	102408.84	1850	0	Hertha Ayrton	
122	0:12:28	1/1/2019 	46566	432.00	8.00	12.36	29.51	102408.67	49820	0	Hertha Ayrton	
123	0:12:29	1/1/2019 	47026	959.00	303.00	57.55	29.51	102408.91	1847	0	Hertha Ayrton	
124	0:12:29	1/1/2019 	47218	741.00	30.00	20.02	29.51	102408.91	3839	0	Hertha Ayrton	
125	0:12:29	1/1/2019 	47787	151.00	7.00	8.04	29.51	102408.74	49820	0	Hertha Ayrton	
126	0:12:30	1/1/2019 	48306	310.00	8.00	11.19	29.52	102409.16	1849	0	Hertha Ayrton	
127	0:12:31	1/1/2019 	49024	405.00	8.00	12.16	29.52	102409.20	49819	0	Hertha Ayrton	
128	0:12:31	1/1/2019 	49186	628.00	10.00	14.58	29.52	102409.20	1849	0	Hertha Ayrton	
129	0:12:31	1/1/2019 	49308	669.00	14.00	16.06	29.52	102409.20	1850	0	Hertha Ayrton	
130	0:12:31	1/1/2019 	49565	958.00	227.00	47.93	29.52	102409.03	51865	0	Hertha Ayrton	
131	0:12:31	1/1/2019 	49750	96.00	7.00	6.49	29.52	102409.03	2603	0	Hertha Ayrton	
132	0:12:31	1/1/2019 	49979	660.00	13.00	15.70	29.52	102409.03	1849	1	Hertha Ayrton	
133	0:12:32	1/1/2019 	50056	942.00	157.00	40.36	29.52	102409.27	1849	0	Hertha Ayrton	
134	0:12:32	1/1/2019 	50186	67.00	7.00	5.94	29.52	102409.27	1851	0	Hertha Ayrton	
135	0:12:32	1/1/2019 	50473	412.00	8.00	12.21	29.52	102409.27	1848	0	Hertha Ayrton	
136	0:12:32	1/1/2019 	50618	779.00	68.00	24.36	29.52	102408.94	51947	0	Hertha Ayrton	
137	0:12:32	1/1/2019 	50739	969.00	317.00	59.93	29.52	102408.94	1849	0	Hertha Ayrton	
138	0:12:33	1/1/2019 	51178	583.00	8.00	13.64	29.52	102408.77	1850	0	Hertha Ayrton	
139	0:12:33	1/1/2019 	51279	657.00	11.00	15.14	29.52	102408.77	1847	0	Hertha Ayrton	
140	0:12:33	1/1/2019 	51645	976.00	594.00	103.52	29.52	102409.02	49821	0	Hertha Ayrton	
141	0:12:33	1/1/2019 	51660	948.00	156.00	40.21	29.52	102409.02	3838	0	Hertha Ayrton	
142	0:12:33	1/1/2019 	51719	770.00	51.00	22.47	29.52	102409.02	1850	0	Hertha Ayrton	
143	0:12:34	1/1/2019 	52273	291.00	7.00	10.90	29.52	102409.02	1849	0	Hertha Ayrton	
144	0:12:34	1/1/2019 	52453	865.00	97.00	29.29	29.52	102409.02	1850	0	Hertha Ayrton	
145	0:12:34	1/1/2019 	52575	327.00	8.00	11.40	29.52	102409.02	49820	0	Hertha Ayrton	
146	0:12:34	1/1/2019 	52603	72.00	7.00	6.00	29.52	102409.02	1847	0	Hertha Ayrton	
147	0:12:34	1/1/2019 	52928	864.00	92.00	28.38	29.53	102409.26	3837	0	Hertha Ayrton	
148	0:12:35	1/1/2019 	53809	959.00	331.00	62.43	29.53	102409.16	49823	0	Hertha Ayrton	
149	0:12:36	1/1/2019 	54013	93.00	7.00	6.42	29.53	102409.16	1851	0	Hertha Ayrton	
150	0:12:36	1/1/2019 	54721	442.00	8.00	12.43	29.53	102409.16	49821	0	Hertha Ayrton	
151	0:12:37	1/1/2019 	55342	833.00	87.00	27.39	29.53	102409.20	1847	0	Hertha Ayrton	
152	0:12:37	1/1/2019 	55890	731.00	28.00	19.64	29.53	102409.03	49822	0	Hertha Ayrton	
153	0:12:38	1/1/2019 	56418	871.00	97.00	29.32	29.53	102409.11	3838	1	Hertha Ayrton	
154	0:12:38	1/1/2019 	56483	950.00	188.00	44.23	29.53	102409.11	1851	1	Hertha Ayrton	
155	0:12:38	1/1/2019 	56945	935.00	142.00	37.97	29.53	102409.11	49823	0	Hertha Ayrton	
156	0:12:38	1/1/2019 	56953	140.00	7.00	7.73	29.53	102409.11	1851	0	Hertha Ayrton	
157	0:12:39	1/1/2019 	57127	981.00	724.00	130.52	29.53	102409.11	1850	0	Hertha Ayrton	
158	0:12:39	1/1/2019 	57958	96.00	7.00	6.49	29.53	102409.36	49823	0	Hertha Ayrton	
159	0:12:40	1/1/2019 	58326	432.00	8.00	12.36	29.53	102409.02	3835	0	Hertha Ayrton	
160	0:12:40	1/1/2019 	58491	756.00	41.00	21.42	29.53	102409.02	1848	0	Hertha Ayrton	
161	0:12:40	1/1/2019 	58726	85.00	7.00	6.23	29.54	102409.27	49821	0	Hertha Ayrton	
162	0:12:40	1/1/2019 	58765	984.00	704.00	127.21	29.54	102409.27	1849	0	Hertha Ayrton	
163	0:12:41	1/1/2019 	59307	696.00	19.00	17.58	29.54	102409.09	1851	0	Hertha Ayrton	
164	0:12:42	1/1/2019 	60253	941.00	159.00	40.65	29.54	102409.17	49824	1	Hertha Ayrton	
165	0:12:42	1/1/2019 	60580	839.00	85.00	27.08	29.54	102409.17	52715	0	Hertha Ayrton	
166	0:12:42	1/1/2019 	60974	753.00	36.00	20.87	29.54	102409.17	1850	0	Hertha Ayrton	
167	0:12:43	1/1/2019 	61861	159.00	7.00	8.26	29.54	102409.20	49822	0	Hertha Ayrton	
168	0:12:44	1/1/2019 	62070	79.00	7.00	6.12	29.54	102409.20	1850	0	Hertha Ayrton	
169	0:12:44	1/1/2019 	62199	720.00	24.00	18.86	29.54	102409.20	1850	0	Hertha Ayrton	
170	0:12:44	1/1/2019 	62373	781.00	66.00	24.13	29.54	102409.04	1848	0	Hertha Ayrton	
171	0:12:45	1/1/2019 	63489	127.00	7.00	7.35	29.54	102409.12	51809	0	Hertha Ayrton	
172	0:12:45	1/1/2019 	63751	777.00	65.00	23.98	29.54	102409.12	49821	0	Hertha Ayrton	
173	0:12:45	1/1/2019 	63990	272.00	8.00	10.65	29.55	102409.70	1849	0	Hertha Ayrton	
174	0:12:46	1/1/2019 	64483	775.00	61.00	23.52	29.55	102409.70	1847	0	Hertha Ayrton	
175	0:12:46	1/1/2019 	64822	172.00	8.00	8.62	29.55	102409.70	49824	0	Hertha Ayrton	
176	0:12:48	1/1/2019 	66065	781.00	61.00	23.55	29.55	102409.94	49817	0	Hertha Ayrton	
177	0:12:48	1/1/2019 	66355	745.00	33.00	20.45	29.55	102409.94	3838	0	Hertha Ayrton	
178	0:12:48	1/1/2019 	66566	85.00	7.00	6.23	29.55	102410.36	49822	0	Hertha Ayrton	
179	0:12:50	1/1/2019 	68351	78.00	7.00	6.10	29.56	102410.27	49822	0	Hertha Ayrton	
180	0:12:50	1/1/2019 	68492	694.00	16.00	16.83	29.56	102410.27	1849	0	Hertha Ayrton	
181	0:12:51	1/1/2019 	69430	72.00	7.00	6.00	29.56	102410.65	49820	0	Hertha Ayrton	
182	0:12:52	1/1/2019 	70289	200.00	7.00	9.29	29.56	102410.30	49824	0	Hertha Ayrton	
183	0:12:52	1/1/2019 	70325	81.00	7.00	6.15	29.56	102410.30	4753	0	Hertha Ayrton	
184	0:12:52	1/1/2019 	70340	440.00	8.00	12.41	29.56	102410.30	1848	0	Hertha Ayrton	
185	0:12:52	1/1/2019 	70821	338.00	8.00	11.53	29.56	102410.55	49820	0	Hertha Ayrton	
186	0:12:53	1/1/2019 	71034	773.00	59.00	23.29	29.56	102410.55	1847	0	Hertha Ayrton	
187	0:12:53	1/1/2019 	71832	876.00	102.00	30.28	29.56	102410.05	49823	0	Hertha Ayrton	
188	0:12:53	1/1/2019 	71842	968.00	320.00	60.46	29.56	102410.05	1850	0	Hertha Ayrton	
189	0:12:54	1/1/2019 	72163	70.00	6.00	5.97	29.56	102410.05	3836	0	Hertha Ayrton	
190	0:12:54	1/1/2019 	72679	901.00	111.00	32.12	29.56	102410.45	49822	0	Hertha Ayrton	
191	0:12:54	1/1/2019 	72984	64.00	7.00	5.91	29.56	102410.29	1850	0	Hertha Ayrton	
192	0:12:55	1/1/2019 	73240	279.00	8.00	10.76	29.56	102410.29	1848	0	Hertha Ayrton	
193	0:12:55	1/1/2019 	73320	605.00	9.00	14.09	29.56	102410.29	1848	0	Hertha Ayrton	
194	0:12:55	1/1/2019 	73370	67.00	7.00	5.94	29.56	102410.29	1848	0	Hertha Ayrton	
195	0:12:55	1/1/2019 	73559	119.00	7.00	7.12	29.56	102410.29	51808	0	Hertha Ayrton	
196	0:12:55	1/1/2019 	73837	207.00	7.00	9.44	29.56	102410.29	1849	0	Hertha Ayrton	
197	0:12:56	1/1/2019 	74084	147.00	7.00	7.93	29.57	102410.37	1849	0	Hertha Ayrton	
198	0:12:56	1/1/2019 	74177	956.00	216.00	46.92	29.57	102410.37	1850	0	Hertha Ayrton	
199	0:12:56	1/1/2019 	74625	750.00	36.00	20.85	29.57	102410.37	49822	0	Hertha Ayrton	
200	0:12:56	1/1/2019 	74714	865.00	98.00	29.47	29.57	102410.37	1849	0	Hertha Ayrton	
201	0:12:56	1/1/2019 	74746	160.00	7.00	8.29	29.57	102410.37	3890	0	Hertha Ayrton	
202	0:12:57	1/1/2019 	75259	666.00	14.00	16.02	29.57	102410.37	1848	0	Hertha Ayrton	
203	0:12:57	1/1/2019 	75342	430.00	8.00	12.35	29.57	102410.37	1852	0	Hertha Ayrton	
204	0:12:57	1/1/2019 	75901	876.00	105.00	30.85	29.57	102410.78	49822	0	Hertha Ayrton	
205	0:12:58	1/1/2019 	76082	87.00	7.00	6.28	29.57	102410.61	1849	0	Hertha Ayrton	
206	0:12:58	1/1/2019 	76092	328.00	7.00	11.37	29.57	102410.61	1850	0	Hertha Ayrton	
207	0:12:58	1/1/2019 	76413	237.00	8.00	10.06	29.57	102410.61	3837	0	Hertha Ayrton	
208	0:12:58	1/1/2019 	76441	117.00	7.00	7.06	29.57	102410.61	1847	0	Hertha Ayrton	
209	0:12:58	1/1/2019 	76479	86.00	7.00	6.26	29.57	102410.61	1849	0	Hertha Ayrton	
210	0:12:58	1/1/2019 	76806	660.00	12.00	15.44	29.57	102410.44	49822	0	Hertha Ayrton	
211	0:12:59	1/1/2019 	76999	920.00	135.00	36.73	29.57	102410.44	1850	1	Hertha Ayrton	
212	0:12:59	1/1/2019 	77320	85.00	7.00	6.23	29.57	102410.66	1851	0	Hertha Ayrton	
213	0:12:59	1/1/2019 	77561	62.00	7.00	5.90	29.57	102410.48	51808	0	Hertha Ayrton	
214	0:12:59	1/1/2019 	77801	904.00	120.00	33.88	29.57	102410.48	1850	0	Hertha Ayrton	
215	0:12:59	1/1/2019 	77876	202.00	7.00	9.33	29.57	102410.48	1850	0	Hertha Ayrton	
216	0:13:00	1/1/2019 	78567	607.00	9.00	14.11	29.57	102410.14	49822	0	Hertha Ayrton	
217	0:13:00	1/1/2019 	78630	729.00	29.00	19.77	29.57	102410.59	1850	0	Hertha Ayrton	
218	0:13:00	1/1/2019 	78641	668.00	13.00	15.78	29.57	102410.59	1849	0	Hertha Ayrton	
219	0:13:01	1/1/2019 	79563	590.00	9.00	13.90	29.57	102410.25	51809	0	Hertha Ayrton	
220	0:13:01	1/1/2019 	79820	144.00	7.00	7.84	29.58	102410.66	2799	0	Hertha Ayrton	
221	0:13:02	1/1/2019 	80042	952.00	244.00	49.61	29.58	102410.66	1849	1	Hertha Ayrton	
222	0:13:02	1/1/2019 	80588	780.00	61.00	23.54	29.58	102410.66	49825	0	Hertha Ayrton	
223	0:13:03	1/1/2019 	81611	85.00	7.00	6.23	29.58	102410.91	49824	0	Hertha Ayrton	
224	0:13:03	1/1/2019 	81920	957.00	257.00	51.04	29.58	102410.91	1849	1	Hertha Ayrton	
225	0:13:04	1/1/2019 	82913	73.00	7.00	6.02	29.58	102410.81	51950	0	Hertha Ayrton	
226	0:13:06	1/1/2019 	84227	115.00	7.00	7.00	29.58	102411.03	49823	0	Hertha Ayrton	
227	0:13:06	1/1/2019 	84964	778.00	45.00	21.93	29.59	102411.10	49823	0	Hertha Ayrton	
228	0:13:07	1/1/2019 	85211	666.00	13.00	15.76	29.59	102411.10	1851	0	Hertha Ayrton	
229	0:13:08	1/1/2019 	86023	99.00	8.00	6.57	29.59	102410.77	49822	0	Hertha Ayrton	
230	0:13:08	1/1/2019 	86229	466.00	8.00	12.59	29.59	102410.77	1849	0	Hertha Ayrton	
231	0:13:08	1/1/2019 	86246	88.00	7.00	6.30	29.59	102410.77	3834	0	Hertha Ayrton	
232	0:13:08	1/1/2019 	86560	776.00	61.00	23.52	29.59	102411.01	49822	0	Hertha Ayrton	
233	0:13:08	1/1/2019 	86605	68.00	7.00	5.95	29.59	102411.01	1850	0	Hertha Ayrton	
234	0:13:08	1/1/2019 	86738	567.00	8.00	13.46	29.59	102411.01	1850	0	Hertha Ayrton	
235	0:13:09	1/1/2019 	87027	634.00	9.00	14.40	29.59	102411.01	1847	0	Hertha Ayrton	
236	0:13:09	1/1/2019 	87707	638.00	10.00	14.69	29.59	102411.59	49821	0	Hertha Ayrton	
237	0:13:10	1/1/2019 	88443	73.00	8.00	6.02	29.59	102411.59	3836	0	Hertha Ayrton	
238	0:13:10	1/1/2019 	88947	607.00	8.00	13.91	29.59	102412.01	49820	0	Hertha Ayrton	
239	0:13:12	1/1/2019 	90392	118.00	7.00	7.09	29.60	102411.91	49819	0	Hertha Ayrton	
240	0:13:12	1/1/2019 	90708	746.00	35.00	20.70	29.60	102411.91	50773	0	Hertha Ayrton	
241	0:13:14	1/1/2019 	92563	725.00	28.00	19.59	29.60	102411.78	97792	0	Hertha Ayrton	
242	0:13:14	1/1/2019 	92615	743.00	34.00	20.56	29.60	102411.78	1852	0	Hertha Ayrton	
243	0:13:14	1/1/2019 	92675	938.00	143.00	38.14	29.60	102411.78	3979	0	Hertha Ayrton	
244	0:13:16	1/1/2019 	94016	583.00	8.00	13.64	29.60	102412.27	49820	0	Hertha Ayrton	
